Z	N	sc
62	100	5.797486297104115
63	99	5.817053405224215
64	98	6.05853940652878
65	97	6.308077833136849
66	96	6.235380606025501
67	95	6.112264061086535
68	94	5.691622773713789
69	93	5.191950036512026
70	92	4.472843798619579
71	91	3.6172910105806295
72	90	2.602479334436339
73	89	1.3914073459482097
74	88	0.6633434932518867
75	87	-0.8963490352134613
76	86	-1.9295306228495974
60	103	6.319907300878185
61	102	6.380012609113692
62	101	6.380012609113692
63	100	5.805126699332504
64	99	5.805126699332504
65	98	6.295154425094097
66	97	6.295154425094097
67	96	6.099736181547996
68	95	6.099736181547996
69	94	5.18130626580114
70	93	5.18130626580114
71	92	3.6098726773416274
72	91	3.6098726773416274
73	90	1.3885492455024178
74	89	1.3885492455024178
75	88	-0.8945191551501921
76	87	-0.8945191551501921
77	86	-3.0047505386137345
61	103	6.711190669656844
62	102	6.367031103975478
63	101	6.4128772554377065
64	100	5.793297145880842
65	99	6.047528154246265
66	98	6.282336305157514
67	97	6.1986115429863275
68	96	6.087310358179366
69	95	5.595980937193872
70	94	5.170749199246984
71	93	4.318685126358105
72	92	3.6025147695527266
73	91	2.3963888221051093
74	90	1.3857144182024967
75	89	-0.1676130679088601
76	88	-0.892704193454847
77	87	-1.9696708146839228
61	104	6.697613413391991
62	103	6.697613413391991
63	102	6.39989762433288
64	101	6.39989762433288
65	100	6.035285407078845
66	99	6.035285407078845
67	98	6.18605637862629
68	97	6.18605637862629
69	96	5.584648010472847
70	95	5.584648010472847
71	94	4.309936687927802
72	93	4.309936687927802
73	92	2.3915309518079084
74	91	2.3915309518079084
75	90	-0.1672811124872169
76	89	-0.1672811124872169
77	88	-1.9656873056915174
78	87	-1.9656873056915174
62	104	6.684145444548449
63	103	6.729785889979212
64	102	6.387022460666685
65	101	6.664679232063463
66	100	6.023141192564708
67	99	5.934066745000109
68	98	6.173602250409658
69	97	5.69818030598617
70	96	5.573406286915997
71	95	4.724687685560639
72	94	4.3012586501354235
73	93	3.0999939958192044
74	92	2.3867121684725134
75	91	0.8308621029100323
76	90	-0.1669518401804453
77	89	-1.2395695196000815
78	88	-1.9617358630380295
62	105	6.654300066405995
63	104	6.716324035397065
64	103	6.716324035397065
65	102	6.651359293923633
66	101	6.651359293923633
67	100	5.922190085285365
68	99	5.922190085285365
69	98	5.686777509054082
70	97	5.686777509054082
71	96	4.715231667750231
72	95	4.715231667750231
73	94	3.093786829671444
74	93	3.093786829671444
75	92	0.8291975091979111
76	91	0.8291975091979111
77	90	-1.2370945259222026
78	89	-1.2370945259222026
62	106	6.641073658836831
63	105	6.693720516295798
64	104	6.70296923023443
65	103	6.979534811103349
66	102	6.638145295295544
67	101	6.5827308899702075
68	100	5.910407859051702
69	99	5.435252369599766
70	98	5.675465380943024
71	97	4.840415753718844
72	96	4.705850836963691
73	95	3.5001230583111465
74	94	3.087629013858532
75	93	1.5375484422993395
76	92	0.8275461486400673
77	91	-0.23228767423915997
78	90	-1.2346392205658958
79	89	-2.285779283573902
63	106	6.6804842524779815
64	105	6.6804842524779815
65	104	6.9657464708943735
66	103	6.9657464708943735
67	102	6.569720571077141
68	101	6.569720571077141
69	100	5.42450399190011
70	99	5.42450399190011
71	98	4.8308458811893615
72	97	4.8308458811893615
73	96	3.4932027780100725
74	95	3.4932027780100725
75	94	1.534506849607169
76	93	1.534506849607169
77	92	-0.23183269382980143
78	91	-0.23183269382980143
79	90	-2.2812651911945068
63	107	6.378585914190808
64	106	6.667351995009085
65	105	6.950702075248955
66	104	6.952066495722647
67	103	6.896849706295598
68	102	6.556812493323378
69	101	6.125706719066329
70	100	5.4138400709516645
71	99	4.581614827689009
72	98	4.821351208715441
73	97	3.6440225385426857
74	96	3.486336876867881
75	95	1.9507780060653204
76	94	1.5314891552288827
77	93	0.4762602979094481
78	92	-0.2313812951106229
79	91	-1.2784916578648335
80	90	-2.2767865780979264
64	107	6.366116269581198
65	106	6.937126649650963
66	105	6.937126649650963
67	104	6.883374239668683
68	103	6.883374239668683
69	102	6.113737262960967
70	101	6.113737262960967
71	100	4.572662437996769
72	99	4.572662437996769
73	98	3.6369006111708586
74	97	3.6369006111708586
75	96	1.946964764241784
76	95	1.946964764241784
77	94	0.47532569903705735
78	93	0.47532569903705735
79	92	-1.275997759772963
80	91	-1.275997759772963
64	108	6.353743459229008
65	107	6.636006285067197
66	106	6.923656664936061
67	105	6.878234828457153
68	104	6.870003429488861
69	103	6.435035317215807
70	102	6.101860766184927
71	101	5.3057980839666925
72	100	4.563779576110392
73	99	3.391030197874443
74	98	3.6298339932423005
75	97	2.1109906011733983
76	96	1.9431811354952515
77	95	0.8920441053751347
78	94	0.47439835265549846
79	93	-0.5686358362036117
80	92	-1.2735232365548654
65	108	6.623191691906413
66	107	6.623191691906413
67	106	6.864946119638262
68	105	6.864946119638262
69	104	6.422605761854811
70	103	6.422605761854811
71	102	5.295551048601737
72	101	5.295551048601737
73	100	3.384479029969043
74	99	3.384479029969043
75	98	2.1069100356799026
76	97	2.1069100356799026
77	96	0.8903174062679682
78	95	0.8903174062679682
79	94	-0.5675415617351973
80	93	-0.5675415617351973
65	109	6.022936836478948
66	108	6.610475477985801
67	107	6.565207552186621
68	106	6.851759420178496
69	105	6.4215651032200185
70	104	6.41027162550472
71	103	5.615386482947088
72	102	5.285382679743634
73	101	4.146742432353676
74	100	3.3779781524135615
75	99	1.8649752334540608
76	98	2.102860791564126
77	97	1.0533230639694011
78	96	0.8886039572889786
79	95	-0.15071298197972283
80	94	-0.5664556937349516
66	109	6.0114403062580095
67	108	6.552664453191937
68	107	6.552664453191937
69	106	6.409301300079278
70	105	6.409301300079278
71	104	5.604665358761849
72	103	5.604665358761849
73	102	4.138822949767018
74	101	4.138822949767018
75	100	1.8614107502316983
76	99	1.8614107502316983
77	98	1.0513094776424623
78	97	1.0513094776424623
79	96	-0.15042893008831015
80	95	-0.15042893008831015
66	110	6.0000310331938635
67	109	5.942031549655894
68	108	6.540216537133347
69	107	6.106369361673387
70	106	6.397130568316243
71	105	5.613402878705983
72	104	5.594025603099453
73	103	4.459711414275262
74	102	4.130963569208689
75	101	2.6508795953650406
76	100	1.857873314553217
77	99	0.8123298826590144
78	98	1.0493111699965993
79	97	0.02115967469762836
80	96	-0.1501470393022828
81	95	-1.5021995114484525
67	110	5.930813310880694
68	109	5.930813310880694
69	108	6.094837610191462
70	107	6.094837610191462
71	106	5.602805792585514
72	105	5.602805792585514
73	104	4.451290475429687
74	103	4.451290475429687
75	102	2.6458705675299825
76	101	2.6458705675299825
77	100	0.8107936652800163
78	99	0.8107936652800163
79	98	0.021112142465881334
80	97	0.021112142465881334
81	96	-1.49936884237286
67	111	5.057607977345469
68	110	5.919679252097922
69	109	5.505930337369136
70	108	6.083392386575724
71	107	5.3008398465076425
72	106	5.592288226770961
73	105	4.4734277900515735
74	104	4.4429327246148205
75	103	2.9684098915122377
76	102	2.6408991209182204
77	101	1.61999718548077
78	100	0.8092689719605914
79	99	-0.21456654968642397
80	98	0.021064956076770613
81	97	-1.345497249546952
82	96	-1.4965594218083424
68	111	5.048164590456963
69	110	5.495646782495896
70	109	5.495646782495896
71	108	5.2909439647205545
72	107	5.2909439647205545
73	106	4.465074198987168
74	105	4.465074198987168
75	104	2.962863925244619
76	103	2.962863925244619
77	102	1.616969821179282
78	101	1.616969821179282
79	100	-0.21417416054373462
80	99	-0.21417416054373462
81	98	-1.3429902781404053
82	97	-1.3429902781404053
68	112	5.038791274072537
69	111	4.626571504270032
70	110	5.485439527840754
71	109	4.704489055843624
72	108	5.281121513616199
73	107	4.166416583284445
74	106	4.456782591085357
75	105	2.998968576817788
76	104	2.9573591059042883
77	103	1.9402570051474868
78	102	1.6139649167198513
79	101	0.6009954165697309
80	100	-0.2137846945443016
81	99	-1.5757151045254432
82	98	-1.3405019158440155
69	112	4.618023447292671
70	111	4.618023447292671
71	110	4.695802602869662
72	109	4.695802602869662
73	108	4.158721348497238
74	107	4.158721348497238
75	106	2.9934259744391056
76	105	2.9934259744391056
77	104	1.936671677922277
78	103	1.936671677922277
79	102	0.599881807762813
80	101	0.599881807762813
81	100	-1.5728112574602164
82	99	-1.5728112574602164
69	113	3.35524768232699
70	112	4.609538112035807
71	111	3.8305654191653957
72	110	4.687179895183817
73	109	3.5765693495081905
74	108	4.15108258189548
75	107	2.6986244835361504
76	106	2.987924039255631
77	105	1.984582777770811
78	104	1.9331126577362738
79	103	0.9238676911154471
80	102	0.5987763658645235
81	101	-0.7377332966752874
82	100	-1.5699287275865572
70	113	3.3491179504680986
71	112	3.8235685656773057
72	111	3.8235685656773057
73	110	3.5700343330240685
74	109	3.5700343330240685
75	108	2.693690079257067
76	107	2.693690079257067
77	106	1.9809542944572058
78	105	1.9809542944572058
79	104	0.9221765066890839
80	103	0.9221765066890839
81	102	-0.7363930327537673
82	101	-0.7363930327537673
70	114	3.3430327084738565
71	113	2.5912999582224074
72	112	3.8166224973679164
73	111	2.7100467705936353
74	110	3.563546746780048
75	109	2.1163666489592288
76	108	2.6887914835151605
77	107	1.689103524357506
78	106	1.9773521430934125
79	105	0.9812439983456898
80	104	0.9204975925081271
81	103	-0.4111544814913941
82	102	-0.7350625064564156
83	101	0.8128610394278439
70	115	2.9054785305929727
71	114	2.58661359305097
72	113	2.58661359305097
73	112	2.7051463889683873
74	111	2.7051463889683873
75	110	2.112536291620472
76	109	2.112536291620472
77	108	1.686047145248267
78	107	1.686047145248267
79	106	0.9794659004119239
80	105	0.9794659004119239
81	104	-0.4104188093215271
82	103	-0.4104188093215271
83	102	0.8114008285988348
71	115	2.1384531650101053
72	114	2.581960870700641
73	113	1.491174822524954
74	112	2.70028118759501
75	111	1.258303136995437
76	110	2.1087334282001393
77	109	1.112646217362908
78	108	1.6830127053685828
79	107	0.6904877564679737
80	106	0.9777005626110622
81	105	-0.3406507533218246
82	104	-0.4096884287441753
83	103	1.1326928612179472
84	102	0.8099511133268606
71	116	2.1346279190584028
72	115	2.1346279190584028
73	114	1.4885011590426984
74	113	1.4885011590426984
75	112	1.2560458112438937
76	111	1.2560458112438937
77	110	1.1106515815663442
78	109	1.1106515815663442
79	108	0.6892473722837167
80	107	0.6892473722837167
81	106	-0.3400509548764603
82	105	-0.3400509548764603
83	104	1.1306766223133309
84	103	1.1306766223133309
71	117	1.4039801759809052
72	116	2.1308298424050918
73	115	1.0440307636486068
74	114	1.4858464775365974
75	113	0.06188006048432726
76	112	1.2538045101318858
77	111	0.26126680267952906
78	110	1.1086711073253355
79	109	0.1196783472187235
80	108	0.6880157913069525
81	107	-0.6256471700144175
82	106	-0.3394554288706786
83	105	1.1981408169899623
84	104	1.128674716770547
72	117	1.401491799359519
73	116	1.0421776245530054
74	115	1.0421776245530054
75	114	0.06175795677381757
76	113	0.06175795677381757
77	112	0.2607972593582417
78	111	0.2607972593582417
79	110	0.11945922081849858
80	109	0.11945922081849858
81	108	-0.6245507472890495
82	107	-0.6245507472890495
83	106	1.1960311613156591
84	105	1.1960311613156591
72	118	1.3990209057242282
73	117	0.3180109343802542
74	116	1.0403375020532621
75	115	-0.3785042816866735
76	114	0.061636695247671014
77	113	-0.9142300364605944
78	112	0.2603310068225255
79	111	-0.7251793142986571
80	110	0.11924162510285896
81	109	-1.189799024230524
82	108	-0.6234620437066951
83	107	0.9087512853825501
84	106	1.1939363455685452
73	118	0.3174452075154477
74	117	0.3174452075154477
75	116	-0.37785310817798745
76	115	-0.37785310817798745
77	114	-0.9126420307165972
78	113	-0.9126420307165972
79	112	-0.7239193720906769
80	111	-0.7239193720906769
81	110	-1.1877282123168698
82	109	-1.1877282123168698
83	108	0.9071691844892484
84	107	0.9071691844892484
85	106	2.4329400603351132
73	119	-0.3642096142089031
74	118	0.31688340384607727
75	117	-1.0947335405344347
76	116	-0.3772064777140258
77	115	-1.349586068858116
78	114	-0.9110650849329431
79	113	-1.8793643920816976
80	112	-0.7226682045611597
81	111	-2.0271509736107873
82	110	-1.1856718177155017
83	109	0.34123369777034895
84	108	0.90559809796423
85	107	2.1445216092315604
73	120	-0.3635880939705203
74	119	-0.3635880939705203
75	118	-1.0928512328205215
76	117	-1.0928512328205215
77	116	-1.3472592870889457
78	115	-1.3472592870889457
79	114	-1.8761232134111197
80	113	-1.8761232134111197
81	112	-2.023653208025735
82	111	-2.023653208025735
83	110	0.34064953738061376
84	109	0.34064953738061376
85	108	2.1408159908592097
86	107	2.1408159908592097
73	121	-1.3519126221099214
74	120	-0.3629708632488473
75	119	-1.7695304702447174
76	118	-1.0909818987761355
77	117	-2.057460834065296
78	116	-1.3449485345777248
79	115	-2.3098316418859213
80	114	-1.872904362101508
81	113	-3.1587773971727984
82	112	-2.0201795351817964
83	111	-0.4985085438347596
84	110	0.34006940655763174
85	109	1.574716860359331
86	108	2.1371358903829787
74	121	-1.3496070799656081
75	120	-1.7665110525877026
76	119	-1.7665110525877026
77	118	-2.053947032515225
78	117	-2.053947032515225
79	116	-2.305884665962367
80	115	-2.305884665962367
81	114	-3.1533807572500336
82	113	-3.1533807572500336
83	112	-0.4976490031604044
84	111	-0.4976490031604044
85	110	1.5720246571918324
86	109	1.5720246571918324
74	122	-1.3473172598837664
75	121	-2.7451281372377707
76	120	-1.7635122230763045
77	119	-2.726470734080067
78	118	-2.050457186605854
79	117	-3.009220863817518
80	116	-2.301964596083053
81	115	-3.5833404274326313
82	114	-3.148020906808597
83	113	-1.6172355876442452
84	112	-0.4967953123186817
85	111	0.7336344514251323
86	110	1.5693508048534568
74	123	-2.5646443123478093
75	122	-2.740486754678841
76	121	-2.740486754678841
77	120	-2.7218578572128536
78	119	-2.7218578572128536
79	118	-3.004129774615649
80	117	-3.004129774615649
81	116	-3.577277156846776
82	115	-3.577277156846776
83	114	-1.6144919933008168
84	113	-1.6144919933008168
85	112	0.7323949714073024
86	111	0.7323949714073024
87	110	2.482445179955903
75	123	-3.9534213405404444
76	122	-2.735876693613136
77	121	-3.6910534814851417
78	120	-2.717276105856854
79	119	-3.672612026466595
80	118	-2.9990730380814057
81	117	-4.27303375415886
82	116	-3.571254797648635
83	115	-2.0437979949674627
84	114	-1.6117669026316435
85	113	-0.3787606474952554
86	112	0.7311638570454306
87	111	1.6453678898733415
75	124	-3.9467993461576043
76	123	-3.9467993461576043
77	122	-3.684869474633615
78	121	-3.684869474633615
79	120	-3.6664583016254255
80	119	-3.6664583016254255
81	118	-4.265875482552474
82	117	-4.265875482552474
83	116	-2.040365241260588
84	115	-2.040365241260588
85	114	-0.3781219389020407
86	113	-0.3781219389020407
87	112	1.6426093554564432
76	124	-3.940221585495692
77	123	-4.892199289313794
78	122	-3.6787267741519827
79	121	-4.625753025066388
80	120	-3.6603456801676657
81	119	-4.929867576282049
82	118	-4.258765026090259
83	117	-2.7351971360276366
84	116	-2.036955406787456
85	115	-0.8112154356458632
86	114	-0.3774874916266526
87	113	0.5442438619229506
76	125	-4.403622654588617
77	124	-4.884081653276098
78	123	-4.884081653276098
79	122	-4.618078212864475
80	121	-4.618078212864475
81	120	-4.921688834540419
82	119	-4.921688834540419
83	118	-2.730650340683951
84	117	-2.730650340683951
85	116	-0.8098620725081673
86	115	-0.8098620725081673
87	114	0.5433409057018252
88	113	0.5433409057018252
76	126	-4.396353653170991
77	125	-5.345090518462712
78	124	-4.876017698145461
79	123	-5.8199084735142605
80	122	-4.610454154108993
81	121	-5.870076228629387
82	120	-4.913564179515106
83	119	-3.393877403615079
84	118	-2.7261336032183863
85	117	-1.499697407970416
86	116	-0.8085176503072944
87	115	0.11019320980994962
88	114	0.5424439207645264
76	127	-3.304019767808313
77	126	-5.336306746792616
78	125	-5.336306746792616
79	124	-5.810345323503952
80	123	-5.810345323503952
81	122	-5.8604327482912595
82	121	-5.8604327482912595
83	120	-3.3882916430256955
84	119	-3.3882916430256955
85	118	-1.4972258308662276
86	117	-1.4972258308662276
87	116	0.11001565563628901
88	115	0.11001565563628901
77	127	-4.237581176347248
78	126	-5.327580488163221
79	125	-6.268309443821636
80	124	-5.800844790687734
81	123	-7.056341235358104
82	122	-5.8508524136086635
83	121	-4.3315608476759735
84	120	-3.382742446391603
85	119	-2.1621451783621524
86	118	-1.4947704286028056
87	117	-0.5758071017262409
88	116	0.10983926820199486
77	128	-4.230684428548557
78	127	-4.230684428548557
79	126	-6.258108134785289
80	125	-6.258108134785289
81	124	-7.044859963516956
82	123	-7.044859963516956
83	122	-4.32450255620688
84	121	-4.32450255620688
85	120	-2.1586176616219745
86	119	-2.1586176616219745
87	118	-0.5748664987709162
88	117	-0.5748664987709162
89	116	0.7128578587185075
78	128	-4.2238323977853725
79	127	-5.161144943573163
80	126	-6.247972969586954
81	125	-7.509740163340666
82	124	-7.033453137500146
83	123	-5.519021334253466
84	122	-4.317490019666366
85	121	-3.0941072946889108
86	120	-2.1551130066727637
87	119	-1.2390881240467024
88	118	-0.5739319905778757
89	117	0.03512316600699705
78	129	-3.536414703557057
79	128	-5.1528256964747925
80	127	-5.1528256964747925
81	126	-7.4976318563421955
82	125	-7.4976318563421955
83	124	-5.5101160492022245
84	123	-5.5101160492022245
85	122	-3.0891110485254103
86	121	-3.0891110485254103
87	120	-1.2370856837251267
88	119	-1.2370856837251267
89	118	0.035067190869540354
78	130	-3.5307437484743787
79	129	-4.4561725420162475
80	128	-5.1445598694031105
81	127	-6.398810173656329
82	126	-7.485601296007644
83	125	-5.964221431636815
84	124	-5.501267937155717
85	123	-4.281858042940257
86	122	-3.084146874477483
87	121	-2.164639772031478
88	120	-1.23509609567418
89	119	-0.6319655270676776
90	118	0.035011575811950024
79	130	-4.449059779089566
80	129	-4.449059779089566
81	128	-6.3885918775768005
82	127	-6.3885918775768005
83	126	-5.954689773972859
84	125	-5.954689773972859
85	124	-4.275012280219016
86	123	-4.275012280219016
87	122	-2.161178347332225
88	121	-2.161178347332225
89	120	-0.6309525730566747
90	119	-0.6309525730566747
79	131	-3.9115245144903383
80	130	-4.441992254807246
81	129	-5.674433029920692
82	128	-6.378438566560817
83	127	-4.874850116319976
84	126	-5.945218726734765
85	125	-4.731333882818035
86	124	-4.268210045366686
87	123	-3.3516356622435524
88	122	-2.157738930884989
89	121	-1.5461279272817592
90	120	-0.629946056575136
80	131	-3.9053416555088916
81	130	-5.665462404467689
82	129	-5.665462404467689
83	128	-4.867125106887215
84	127	-4.867125106887215
85	126	-4.723840468111575
86	125	-4.723840468111575
87	124	-3.346328907885436
88	123	-3.346328907885436
89	122	-1.54368020529364
90	121	-1.54368020529364
91	120	0.20836606743614539
80	132	-3.899197750601161
81	131	-5.1277551206280805
82	130	-5.656548295684843
83	129	-4.140707960596046
84	128	-4.859448746194175
85	127	-3.639052564238682
86	126	-4.716394248197503
87	125	-3.802650532552434
88	124	-3.341055577979205
89	123	-2.731378326864615
90	122	-1.5412479005431123
91	121	-0.703410569305106
80	133	-3.6030320037098136
81	132	-5.119726313670981
82	131	-5.119726313670981
83	130	-4.134212759107413
84	129	-4.134212759107413
85	128	-3.633339451476786
86	127	-3.633339451476786
87	126	-3.7966853707130213
88	125	-3.7966853707130213
89	124	-2.7270958368949323
90	123	-2.7270958368949323
91	122	-0.7023050370835335
80	134	-3.5974176276176877
81	133	-4.822140145329286
82	132	-5.11174761768325
83	131	-3.601296607985205
84	130	-4.1277580842051975
85	129	-2.9102002779636678
86	128	-3.6276619799368746
87	127	-2.7164051796926287
88	126	-3.79075742765599
89	125	-3.1896870371406294
90	124	-2.722840069265658
91	123	-1.887617600716112
80	135	-3.5353841835949424
81	134	-4.814661099267596
82	133	-4.814661099267596
83	132	-3.5956997226089698
84	131	-3.5956997226089698
85	130	-2.905671768994125
86	129	-2.905671768994125
87	128	-2.7121802785131877
88	127	-2.7121802785131877
89	126	-3.1847284777895766
90	125	-3.1847284777895766
91	124	-1.8846835060521698
92	123	-1.8846835060521698
80	136	-3.5299266847086983
81	135	-4.750861850547153
82	134	-4.807228300967836
83	133	-3.3018770659073198
84	132	-3.5901374345185104
85	131	-2.375664866471652
86	130	-2.901171246776812
87	129	-1.9776180081089478
88	128	-2.7079814899475423
89	127	-2.1016820198310597
90	126	-3.1798005677064793
91	125	-2.3405870038359353
92	124	-1.8817675477484954
81	136	-4.743561760233206
82	135	-4.743561760233206
83	134	-3.2967926179858296
84	133	-3.2967926179858296
85	132	-2.372001068627924
86	131	-2.372001068627924
87	130	-1.9745682156662951
88	129	-1.9745682156662951
89	128	-2.098444165228102
90	127	-2.098444165228102
91	126	-2.3369816973772686
92	125	-2.3369816973772686
81	137	-3.7206404832427324
82	136	-4.736306396698183
83	135	-3.2358282649656758
84	134	-3.2917393106690724
85	133	-2.0805359927417157
86	132	-2.368359704237264
87	131	-1.447643839634111
88	130	-1.9715370972380697
89	129	-1.3505880478533072
90	128	-2.0952261396569156
91	127	-1.2653272385068703
92	126	-2.3333984707564923
82	137	-3.714974739376885
83	136	-3.2308910785868648
84	135	-3.2308910785868648
85	134	-2.0773559552644656
86	133	-2.0773559552644656
87	132	-1.44543037733456
88	131	-1.44543037733456
89	130	-1.348524262569299
90	129	-1.348524262569299
91	128	-1.2633921057595217
92	127	-1.2633921057595217
93	126	-1.7958938649057927
82	138	-3.7093433915906644
83	137	-2.1989574661561164
84	136	-3.225983855558752
85	135	-2.018173422166001
86	134	-2.074195211117967
87	133	-1.1562822324026456
88	132	-1.4432303433122797
89	131	-0.8241732537017015
90	130	-1.3464729988577346
91	129	-0.5021310448319127
92	128	-1.2614687123304975
93	127	-0.7225447769965285
83	138	-2.195630102025916
84	137	-2.195630102025916
85	136	-2.015116629772365
86	135	-2.015116629772365
87	134	-1.1545293155786567
88	133	-1.1545293155786567
89	132	-0.8229239112602045
90	131	-0.8229239112602045
91	130	-0.501365460472698
92	129	-0.501365460472698
93	128	-0.7214493857977686
94	127	-0.7214493857977686
83	139	-1.2122615266775938
84	138	-2.1923227466577373
85	137	-0.978893734344183
86	136	-2.0120782156373025
87	135	-1.0969343617202867
88	134	-1.1527869361079865
89	133	-0.5355990208313415
90	132	-0.8216820791208193
91	131	0.020120955779020733
92	130	-0.5006044737392585
93	129	0.041427367852975294
94	128	-0.7203605794043142
83	140	-1.2104415251910723
84	139	-1.2104415251910723
85	138	-0.9774170329792469
86	137	-0.9774170329792469
87	136	-1.095286256520012
88	135	-1.095286256520012
89	134	-0.5347932602844594
90	133	-0.5347932602844594
91	132	0.02009730820009281
92	131	0.02009730820009281
93	130	0.04137616851312487
94	129	0.04137616851312487
95	128	-0.4755418039126198
83	141	-0.4537291066162652
84	140	-1.2086323682206057
85	139	0.0023825582138670143
86	138	-0.9759491231334323
87	137	-0.048546094890298264
88	136	-1.093647969956237
89	135	-0.47830691960325566
90	134	-0.5339922989846855
91	133	0.3053021415621515
92	132	0.02007380831400951
93	131	0.5624309678510144
94	130	0.04132528616992204
95	129	0.3102767287032293
84	141	-0.45305098428343626
85	140	0.002389247954397433
86	139	0.002389247954397433
87	138	-0.04846495440278886
88	137	-0.04846495440278886
89	136	-0.47759356103688333
90	135	-0.47759356103688333
91	134	0.3048552310165178
92	133	0.3048552310165178
93	132	0.5616058017467367
94	131	0.5616058017467367
95	130	0.30982154738921963
84	142	-0.45237686395785204
85	141	0.7559012763322244
86	140	0.0023959084237503703
87	139	0.9270509386660706
88	138	-0.04838428413586371
89	137	0.5825300385777155
90	136	-0.476884413508742
91	135	0.35993112934329474
92	134	0.30441096723598093
93	133	0.8465087978675001
94	132	0.5607855211073911
95	131	0.8159727623983599
84	143	0.08329616436913057
85	142	0.7547991201163313
86	141	0.7547991201163313
87	140	0.9256956975509638
88	139	0.9256956975509638
89	138	0.581680180352123
90	137	0.581680180352123
91	136	0.359407605308661
92	135	0.359407605308661
93	134	0.8452721692810883
94	133	0.8452721692810883
95	132	0.8147817716935606
85	143	1.2884891393869111
86	142	0.753703428071276
87	141	1.6756426869947063
88	140	0.9243484014709793
89	139	1.5534080427719346
90	138	0.580835306147037
91	137	1.434387517497271
92	136	0.3588871531883342
93	135	0.9002831863062966
94	134	0.8440427918449132
95	133	1.1025355586534715
85	144	1.2866198052811342
86	143	1.2866198052811342
87	142	1.6732073868179214
88	141	1.6732073868179214
89	140	1.551149381441519
90	139	1.551149381441519
91	138	1.4323057784167759
92	137	1.4323057784167759
93	136	0.8989783388969954
94	135	0.8989783388969954
95	134	1.1009345904481052
86	144	1.2847613323779115
87	143	2.204016390950983
88	142	1.670786232030423
89	141	2.2980127494415683
90	140	1.5489038385280764
91	139	2.39997966557803
92	138	1.430236134059669
93	137	2.001208628934819
94	136	0.8976810747858508
95	135	1.1582334092950077
86	145	1.6042582544873767
87	144	2.2008382085596168
88	143	2.2008382085596168
89	142	2.2946969826825807
90	141	2.2946969826825807
91	140	2.3965196608605766
92	139	2.3965196608605766
93	138	1.99832339090608
94	137	1.99832339090608
95	136	1.156563972933327
96	135	1.156563972933327
87	145	2.518560294877261
88	144	2.197678324510889
89	143	2.8230928407492684
90	142	2.291400304434319
91	141	3.140028303336294
92	140	2.393079577870594
93	139	2.962401701345698
94	138	1.995454765174145
95	137	2.265619124539171
96	136	1.154904149637332
87	146	2.514958503447815
88	145	2.514958503447815
89	144	2.819052859480962
90	143	2.819052859480962
91	142	3.135537137488427
92	141	3.135537137488427
93	140	2.958163247722041
94	139	2.958163247722041
95	138	2.262383043308091
96	137	2.262383043308091
97	136	1.13826681977298
88	146	2.5113772705499287
89	145	3.1350004859555156
90	144	2.815035935332162
91	143	3.6612440910189434
92	142	3.131071606088881
93	141	3.69876221028062
94	140	2.9539489848443736
95	139	3.2265928695696857
96	138	2.2591654376919905
97	137	2.2648577399090755
88	147	2.6215275339450272
89	146	3.1305515906724395
90	145	3.1305515906724395
91	144	3.656050393370606
92	143	3.656050393370606
93	142	3.6935132510920994
94	141	3.6935132510920994
95	140	3.2220169983788765
96	139	3.2220169983788765
97	138	2.261643936762084
89	147	3.2396779837558825
90	146	3.1261278700135335
91	145	3.96994361238103
92	144	3.650886086844366
93	143	4.216963650118032
94	142	3.6882939938036543
95	141	3.962518202616593
96	140	3.2174670236358907
97	139	3.223130422475606
89	148	3.235119068108361
90	147	3.235119068108361
91	146	3.9643587285277135
92	145	3.9643587285277135
93	144	4.211028739927315
94	143	4.211028739927315
95	142	3.9569427826550054
96	141	3.9569427826550054
97	140	3.2185917495989997
98	139	3.2185917495989997
90	148	3.230585732268537
91	147	4.072035951776343
92	146	3.958805182723154
93	145	4.523287820181849
94	144	4.205127129477205
95	143	4.465397528289941
96	142	3.951398646992857
97	141	3.9570334413665478
98	140	3.2140785400702043
90	149	3.876064593682713
91	148	4.0663551036695935
92	147	4.0663551036695935
93	146	4.516974525527985
94	145	4.516974525527985
95	144	4.459171309184967
96	143	4.459171309184967
97	142	3.95150609223856
98	141	3.95150609223856
99	140	2.927943373892049
91	149	4.727355023601376
92	148	4.06070586574242
93	147	4.623611339362469
94	146	4.510696357494908
95	145	4.774892431417356
96	144	4.452979739166494
97	143	4.4733717864705795
98	142	3.946009492554822
99	141	3.6624180659523518
91	150	4.720814700815481
92	149	4.720814700815481
93	148	4.617211376251362
94	147	4.617211376251362
95	146	4.768287020659045
96	145	4.768287020659045
97	144	4.467174014283046
98	143	4.467174014283046
99	142	3.6573417394261014
100	141	3.6573417394261014
92	150	4.714310469353222
93	149	5.260198019907875
94	148	4.6108467270191795
95	147	4.877499177098798
96	146	4.761718061895408
97	145	4.778533074334064
98	144	4.461010434799846
99	143	4.176554584364112
100	142	3.6522934167442145
92	151	4.911448061368901
93	150	5.252984111330079
94	149	5.252984111330079
95	148	4.8708056812647555
96	147	4.8708056812647555
97	146	4.771966375004467
98	145	4.771966375004467
99	144	4.170813409359653
100	143	4.170813409359653
93	151	5.473944521572776
94	150	5.245809688408826
95	149	5.53224672561646
96	148	4.864148818610374
97	147	4.878472174699709
