Z	N	sc
59	97	-2.3901282894662472
60	96	-1.6888800778224322
61	95	-1.8815600179696048
62	94	-1.4396484182020686
63	93	-1.5311351618693152
64	92	-0.9489315341138536
65	91	-0.8233840701436748
66	90	-0.5024775415604381
67	89	-0.5048815961531545
68	88	-0.5664455010751226
69	87	-0.6557806844066363
70	86	-0.7532662644189259
71	85	-1.1064156651891608
72	84	-1.8853799588559923
73	83	-2.6009610970845642
57	100	-1.513981561134642
58	99	-1.6018522527178902
59	98	-2.3850487399668054
60	97	-2.3822739712509247
61	96	-1.8775631573571445
62	95	-1.8775631573571445
63	94	-1.4991423246656268
64	93	-1.5360369286900095
65	92	-0.8643608657630466
66	91	-0.8216401690519888
67	90	-0.5005682790906576
68	89	-0.45681024158875516
69	88	-0.6176848362756573
70	87	-0.650341782176838
71	86	-1.202193565124162
72	85	-1.104063752635284
73	84	-2.638960959659471
74	83	-2.5531898672666102
58	100	-1.5984756783127523
59	99	-2.386473466596726
60	98	-2.388584680578333
61	97	-2.628030510053577
62	96	-1.9214756088181275
63	95	-1.9402003218674508
64	94	-1.4959858790762155
65	93	-1.3997700602703844
66	92	-0.8625372626288481
67	91	-0.8074444989597396
68	90	-0.5027520649000508
69	89	-0.3759787777103156
70	88	-0.6212122913125313
71	87	-1.0927030324714906
72	86	-1.1759380482544657
73	85	-1.8416548852560481
74	84	-2.6333838220880352
58	101	-1.7501420391831743
59	100	-2.3814655627743377
60	99	-2.4111482643643285
61	98	-2.622518156408205
62	97	-2.622518156408205
63	96	-1.93613631199878
64	95	-1.93613631199878
65	94	-1.3968316856653473
66	93	-1.3964029003655014
67	92	-0.833397046151731
68	91	-0.7206170516642487
69	90	-0.4897893104789546
70	89	-0.3339178754740715
71	88	-1.0953280740245646
72	87	-1.019748110229557
73	86	-1.8255061965455752
74	85	-1.837788900182204
75	84	-3.60808469310723
59	101	-2.5716916441310786
60	100	-2.406120071625537
61	99	-2.649551447540489
62	98	-2.6170518496192017
63	97	-2.6510278442970048
64	96	-1.9321062601152335
65	95	-1.7663549962039724
66	94	-1.391869571697498
67	93	-1.3640023541415758
68	92	-0.8088681204017121
69	91	-0.6885871453287109
70	90	-0.3847990609219778
71	89	-0.718608469936953
72	88	-1.0881382396269146
73	87	-1.447886037209173
74	86	-1.8216975830009687
75	85	-2.7663218539637455
59	102	-2.56709967062352
60	101	-2.566361827250603
61	100	-2.6441372425292684
62	99	-2.6440607492472736
63	98	-2.6459102245398753
64	97	-2.6459102245398753
65	96	-1.7626952002469807
66	95	-1.7698042489810177
67	94	-1.346050042013303
68	93	-1.3611770132520178
69	92	-0.7403625275792365
70	91	-0.5690159101231984
71	90	-0.6170058818315738
72	89	-0.6995486843602521
73	88	-1.3926606903141874
74	87	-1.4361587133375906
75	86	-2.7054013347860746
76	85	-2.7318523185335835
60	102	-2.5552544961515196
61	101	-2.8399255843228275
62	100	-2.638692425743102
63	99	-2.653819187094996
64	98	-2.6404598511239783
65	97	-2.448089262715257
66	96	-1.7590655963085737
67	95	-1.7162784872689372
68	94	-1.3322469220993298
69	93	-1.2549918116296794
70	92	-0.685754412053484
71	91	-0.6814126849403692
72	90	-0.7156467385816541
73	89	-0.8955368420338345
74	88	-1.441908919461639
75	87	-2.1937430168513856
76	86	-2.7548965135838444
60	103	-2.697828310627301
61	102	-2.834113774142679
62	101	-2.834113774142679
63	100	-2.6068094956867753
64	99	-2.6483893445897593
65	98	-2.4026281858732546
66	97	-2.443078386741945
67	96	-1.6907023155345087
68	95	-1.7085073937669222
69	94	-1.2506352293189593
70	93	-1.2384634712743718
71	92	-0.6275536517759974
72	91	-0.5865107174863624
73	90	-0.7994944701099485
74	89	-0.9380075635172034
75	88	-2.093039205650257
76	87	-2.163627458753126
77	86	-3.5685822078162346
61	103	-2.877220677254172
62	102	-2.8272909014381185
63	101	-2.786285447917635
64	100	-2.6427510187022563
65	99	-2.4193402688706556
66	98	-2.39043854023339
67	97	-2.373999738486873
68	96	-1.6872671044466188
69	95	-1.5722412770955998
70	94	-1.2480917489683634
71	93	-1.0379028799534353
72	92	-0.6786403602100108
73	91	-0.5812380244678934
74	90	-0.8856438457160039
75	89	-1.5959391426581533
76	88	-2.184795569914513
77	87	-2.663862929471634
61	104	-2.9255289258517223
62	103	-2.871403424077471
63	102	-2.7806537560272773
64	101	-2.7806537560272773
65	100	-2.40940142788304
66	99	-2.40940142788304
67	98	-2.3692030459214948
68	97	-2.3692030459214948
69	96	-1.5615882131614853
70	95	-1.6157490021814738
71	94	-1.0358050224167528
72	93	-0.916135606466014
73	92	-0.5951339740336152
74	91	-0.5211948771834614
75	90	-1.509692352600723
76	89	-1.6263682134995179
77	88	-2.5774617511842735
78	87	-2.582174799518725
62	104	-2.91778153187488
63	103	-2.8347911361393017
64	102	-2.7698239782498604
65	101	-2.5493696337375695
66	100	-2.3990004995389427
67	99	-2.3172768987196832
68	98	-2.3615173123971545
69	97	-2.19420954771158
70	96	-1.5584514215847776
71	95	-1.3582932202020856
72	94	-1.011587423382025
73	93	-0.7265005536064564
74	92	-0.5789051389238011
75	91	-1.0225709888409256
76	90	-1.5895104535720748
77	89	-1.8636242837783357
78	88	-2.5545477884857064
62	105	-2.754440726961093
63	104	-2.904881329707223
64	103	-2.8048987650818162
65	102	-2.544271703430695
66	101	-2.544271703430695
67	100	-2.305613169170556
68	99	-2.305613169170556
69	98	-2.183290795173889
70	97	-2.2244511260032596
71	96	-1.2546002424796825
72	95	-1.3802763651210626
73	94	-0.7828698821667786
74	93	-0.6188580094076315
75	92	-1.0205307866617659
76	91	-1.055144571285382
77	90	-1.7664383832079693
78	89	-1.9510587161498734
62	106	-2.7911100295209508
63	105	-2.743907913527437
64	104	-2.8932694067530065
65	103	-2.646536616602134
66	102	-2.534975554820903
67	101	-2.437403434934822
68	100	-2.3010345292800594
69	99	-2.1686111640187846
70	98	-2.1789558106161167
71	97	-1.8277152741984537
72	96	-1.3474213718227475
73	95	-1.1314342963796662
74	94	-0.7236106181335344
75	93	-0.9415519465151192
76	92	-1.0185068164869335
77	91	-1.242116823217657
78	90	-1.9143482140998458
79	89	-2.660941193362305
63	106	-2.818570609685594
64	105	-2.7264287549305664
65	104	-2.641306628193888
66	103	-2.641306628193888
67	102	-2.4261902227931387
68	101	-2.4325920415276414
69	100	-2.0753498873446006
70	99	-2.1643272541368788
71	98	-1.8193450189551186
72	97	-1.824103228776039
73	96	-1.0828344601595745
74	95	-1.1091421484479724
75	94	-0.9259411138796168
76	93	-0.9359606329330745
77	92	-1.109791217097154
78	91	-1.3600562423252995
79	90	-2.6556834858661205
63	107	-2.589871686479455
64	106	-2.8070029934565355
65	105	-2.4815911086907363
66	104	-2.6361177405910894
67	103	-2.531731275651964
68	102	-2.4278184677086756
69	101	-2.2075729571242846
70	100	-2.15601919337405
71	99	-1.9115201676931974
72	98	-1.8022301942646664
73	97	-1.4848657899369755
74	96	-1.1069677496334407
75	95	-1.2174230130535761
76	94	-0.9378558948219506
77	93	-0.7598488275134514
78	92	-1.357386275846693
79	91	-1.9144088646303317
80	90	-2.6795961100397108
64	107	-2.584818792999158
65	106	-2.607599067371666
66	105	-2.460691551410946
67	104	-2.5147505754011945
68	103	-2.5147505754011945
69	102	-2.1937206500360844
70	101	-2.1937206500360844
71	100	-1.9175881090259281
72	99	-1.7605691436647248
73	98	-1.4511695962814883
74	97	-1.4432105022783617
75	96	-1.2150500027128146
76	95	-1.1146872796953176
77	94	-0.7583690928549913
78	93	-0.7889808818235906
79	92	-1.8762180015792183
80	91	-1.9106743136121622
64	108	-2.43024116999959
65	107	-2.383020173582281
66	106	-2.602532970786342
67	105	-2.5076785614282926
68	104	-2.4972587670163193
69	103	-2.2804966379244433
70	102	-2.181986527186382
71	101	-2.0222221662734228
72	100	-1.7732556053597364
73	99	-1.4938699112290124
74	98	-1.4790892749147133
75	97	-1.3881379249310157
76	96	-1.190811532349926
77	95	-0.7175869964717094
78	94	-0.7874524969820413
79	93	-1.1361458394540023
80	92	-1.9069687756641542
65	108	-2.271772044712634
66	107	-2.3839523242145333
67	106	-2.478135286142333
68	105	-2.478135286142333
69	104	-2.398460126772534
70	103	-2.260317226130155
71	102	-2.039740347742736
72	101	-2.0183186633266814
73	100	-1.5010444065237607
74	99	-1.3318539058032002
75	98	-1.3722425102496345
76	97	-1.3337388470436053
77	96	-0.7162017711480075
78	95	-0.5936064657680618
79	94	-1.0648997779708225
80	93	-1.3858204549633228
65	109	-2.140172461277416
66	108	-2.2674093200412244
67	107	-2.270685657609647
68	106	-2.4860732292113426
69	105	-2.2829515128964886
70	104	-2.3938591347477995
71	103	-2.1742448064151176
72	102	-2.025506029661301
73	101	-1.5281562640511765
74	100	-1.3292941965428327
75	99	-1.2220900000124857
76	98	-1.382814785472874
77	97	-0.6662691499600442
78	96	-0.6581963838743832
79	95	-0.7032537859322474
80	94	-1.3831661518142937
66	109	-2.13608561915089
67	108	-2.205725582496143
68	107	-2.270560282072438
69	106	-2.278591659673566
70	105	-2.278591659673566
71	104	-2.1700975038843353
72	103	-2.165420842604817
73	102	-1.5252402499932032
74	101	-1.3652789810662398
75	100	-1.219764384933569
76	99	-1.3047260019297937
77	98	-0.7095542261140508
78	97	-0.5950783257148942
79	96	-0.7019141967193718
80	95	-1.0452236946857738
66	110	-2.1320297924389706
67	109	-2.039428121117453
68	108	-2.201540938877315
69	107	-2.027824032724311
70	106	-2.274264893403597
71	105	-2.0352176063715888
72	104	-2.0860630534753
73	103	-1.8144898756163457
74	102	-1.36268383253082
75	101	-1.3160646868827826
76	100	-1.2989526054680027
77	99	-1.2298209226823928
78	98	-1.3866614838543683
79	97	-0.5806441885415552
80	96	-1.0432473821647363
81	95	-1.6517989145181673
67	110	-2.0435111355764093
68	109	-2.0435111355764093
69	108	-2.023995448063488
70	107	-2.023995448063488
71	106	-2.031371872548334
72	105	-2.026397418664601
73	104	-1.811068846834587
74	103	-1.6756353119531013
75	102	-1.3135864045161725
76	101	-1.3441590610636922
77	100	-1.2346778768137483
78	99	-1.2854354055984913
79	98	-0.5795526399401751
80	97	-0.8880058628528786
81	96	-1.6486857653794686
67	111	-1.4006261077693125
68	110	-2.0396802412151374
69	109	-1.875530219621396
70	108	-2.0201955921684203
71	107	-1.6441266231186091
72	106	-2.02755499128898
73	105	-1.83168165640609
74	104	-1.689112636063328
75	103	-1.485300757900859
76	102	-1.3422374245033097
77	101	-1.316119298902322
78	100	-1.2830291386967474
79	99	-0.786020022816956
80	98	-0.9102944652786391
81	97	-1.135550631586284
82	96	-1.606974399151568
68	111	-1.384053158370989
69	110	-1.8720282643198516
70	109	-1.8720282643198516
71	108	-1.6410497879569448
72	107	-1.6155289636185444
73	106	-1.7798192587533777
74	105	-1.7798192587533777
75	104	-1.560089023078035
76	103	-1.5701399269119065
77	102	-0.954287236946584
78	101	-1.3110010450996015
79	100	-0.7845470920196931
80	99	-0.8499436665329085
81	98	-1.0082195062650499
82	97	-1.4413375218873625
68	112	-1.381484015242222
69	111	-1.232781961688488
70	110	-1.868552293022276
71	109	-1.3499022009918917
72	108	-1.6125272130293524
73	107	-1.4091850963386605
74	106	-1.8484009784106092
75	105	-1.7719984483783264
76	104	-1.5672309143551502
77	103	-1.5870784259077482
78	102	-1.3053267526820491
79	101	-1.0172147137623142
80	100	-0.8483708643861974
81	99	-1.3572825045280297
82	98	-1.3405019158440155
69	112	-1.2247168816529665
70	111	-1.2247168816529665
71	110	-1.3473557125835214
72	109	-1.3474071512928276
73	108	-1.4065766131129749
74	107	-1.512150916117207
75	106	-1.7687345994099815
76	105	-1.7777274847130684
77	104	-1.143449820893693
78	103	-1.5841609817048266
79	102	-1.0153377563387949
80	101	-0.9925575500978994
81	100	-1.5728112574602164
82	99	-1.4759644854148064
69	113	-0.9176482669618053
70	112	-1.2282449434328555
71	111	-0.7741465262301972
72	110	-1.3448789610079075
73	109	-0.9508202223460103
74	108	-1.5908571780446437
75	107	-1.4585259000414226
76	106	-1.842479517531956
77	105	-1.7508439919456578
78	104	-1.3679587518045082
79	103	-1.298009478221502
80	102	-0.9907410717892162
81	101	-1.124046605093099
82	100	-1.5485984244742212
70	113	-0.9159730589171886
71	112	-0.9238383920355773
72	111	-0.9179355532510272
73	110	-0.9520889083578368
74	109	-0.9746017891420706
75	108	-1.4558649949954088
76	107	-1.5700872090028497
77	106	-1.5182162169658113
78	105	-1.7235260346474206
79	104	-0.844966276003106
80	103	-1.2871737444511382
81	102	-0.9530529101284628
82	101	-0.8564567729117698
70	114	-0.9143100112241882
71	113	-0.5952552811786518
72	112	-0.9162618900363668
73	111	-0.5959663128028296
74	110	-1.1786938221111996
75	109	-1.3086141377880267
76	108	-1.5672423845498997
77	107	-1.279353792980146
78	106	-1.65529345255527
79	105	-1.362631698190853
80	104	-1.2848424850267293
81	103	-1.1546430506759862
82	102	-0.7350625064564156
83	101	-1.2563723065022714
70	115	-0.6772284897610916
71	114	-0.6919916204838046
72	113	-0.6919916204838046
73	112	-0.6019115573658382
74	111	-0.8564455925679795
75	110	-1.306256454499362
76	109	-1.3256553351075127
77	108	-1.2770379186217724
78	107	-1.3865689981575997
79	106	-1.1432712422251825
80	105	-1.5525084367081945
81	104	-1.152564383918616
82	103	-0.6033212275333426
83	102	-1.2541120465380118
71	115	-0.5795465518785932
72	114	-0.6852124080060094
73	113	-0.4211594316598166
74	112	-0.8549046199086661
75	111	-0.8431035087510281
76	110	-1.5098207531045773
77	109	-1.1817335664100028
78	108	-1.2747386659934818
79	107	-0.8555791829467125
80	106	-1.5497266239158307
81	105	-1.2735188823439785
82	104	-0.4096884287441753
83	103	-1.2760317337556444
84	102	-1.148112900909382
71	116	-0.7497302025967656
72	115	-0.7497302025967656
73	114	-0.6276245816598021
74	113	-0.6276245816598021
75	112	-0.8416006659467712
76	111	-1.1203019441613833
77	110	-1.13726503977432
78	109	-1.1796738193202145
79	108	-1.6469800479421792
80	107	-1.6043559509212173
81	106	-1.2712518621424351
82	105	-0.5683756649650604
83	104	-1.27617865492266
84	103	-1.1621829144446565
71	117	-1.3008248743658442
72	116	-0.9568885287585545
73	115	-0.5633333829518961
74	114	-0.8486711252530768
75	113	-0.9876894725180136
76	112	-1.3670421352098856
77	111	-0.88877495514771
78	110	-1.2268683112333747
79	109	-1.6548337120630094
80	108	-1.6015124261029996
81	107	-1.3575658988665964
82	106	-0.3394554288706786
83	105	-1.1703736743793343
84	104	-1.2478273008105134
72	117	-1.2985334802920079
73	116	-1.0997378436104555
74	115	-0.8470829468642478
75	114	-1.2686372415964797
76	113	-1.2686372415964797
77	112	-1.1226945365247047
78	111	-1.3691036842255926
79	110	-1.6519161726255334
80	109	-1.6371795706313605
81	108	-1.355174946693296
82	107	-0.6245507472890495
83	106	-1.168310413398558
84	105	-1.0871621874985067
72	118	-1.5902971533460004
73	117	-1.4836780543237182
74	116	-1.2371963793348186
75	115	-1.3200660590573534
76	114	-1.4941516332460196
77	113	-1.5910410274786955
78	112	-1.558287628551625
79	111	-1.9439008285899035
80	110	-1.5313784337708967
81	109	-1.5324413421089957
82	108	-0.6234620437066951
83	107	-1.2299463584531622
84	106	-1.315624689455035
73	118	-1.81358577109404
74	117	-1.81358577109404
75	116	-1.9138056144647635
76	115	-1.9138056144647635
77	114	-1.573870339480436
78	113	-1.7326220914796977
79	112	-1.9405093471923465
80	111	-1.8857875806343145
81	110	-1.5769079594756477
82	109	-1.1877282123168698
83	108	-1.2277975293018244
84	107	-1.387366650036256
85	106	-1.2211841654916498
73	119	-1.746896911150543
74	118	-1.8104389140371495
75	117	-2.313264979889027
76	116	-1.9104816498456785
77	115	-1.7263064631270026
78	114	-1.8089144977102478
79	113	-2.4343617461349822
80	112	-1.8825156246743973
81	111	-1.9098758470308894
82	110	-1.1856718177155017
83	109	-1.1458509070403124
84	108	-1.3849606645771928
85	107	-1.2837761556229452
73	120	-2.823661868326326
74	119	-1.72504145649782
75	118	-2.4379026075193906
76	117	-2.3092674672766407
77	116	-2.1286282622745603
78	115	-2.1286282622745603
79	114	-2.370881040202221
80	113	-2.370881040202221
81	112	-2.0100662707677657
82	111	-2.2470785112273006
83	110	-1.0588817680604734
84	109	-1.2540122250588865
85	108	-1.2815580234805566
86	107	-0.4863929492571515
73	121	-2.526599279931361
74	120	-2.733522513194657
75	119	-2.285314316687618
76	118	-2.4337115191442535
77	117	-2.373919669534189
78	116	-2.238380573100585
79	115	-3.09947246549973
80	114	-2.3668083601410217
81	113	-2.6156913164331854
82	112	-2.0201795351817964
83	111	-1.3358547001930674
84	110	-1.1902660982868838
85	109	-1.1511327813814205
86	108	-1.4054400951331445
74	121	-2.532935686327619
75	120	-2.830894016206912
76	119	-2.830894016206912
77	118	-2.616943331573111
78	117	-2.767719590863635
79	116	-3.0941676293518867
80	115	-3.0941676293518867
81	114	-2.611218224935783
82	113	-3.0277444354387626
83	112	-1.084746280498166
84	111	-1.2827009095904032
85	110	-1.008467791584735
86	109	-1.2778338218058707
74	122	-2.490182888108393
75	121	-3.2068517636025717
76	120	-2.8260776308998174
77	119	-3.1742605579897827
78	118	-2.841827756427847
79	117	-3.9779548785240877
80	116	-3.0497399245136876
81	115	-3.5345907375308343
82	114	-3.148020906808597
83	113	-1.8133300788949782
84	112	-1.7241233037821075
85	111	-1.0564760231927721
86	110	-1.1472140745022443
74	123	-3.012468393409108
75	122	-3.1805293402840107
76	121	-3.208647979338366
77	120	-3.85569117912155
78	119	-3.85569117912155
79	118	-3.9712217461824366
80	117	-3.9712217461824366
81	116	-3.5286069510398193
82	115	-3.629544186534986
83	114	-1.811808242639927
84	113	-2.22433071139767
85	112	-0.9160669086450071
86	111	-1.1454471152846963
87	110	-0.5734155994659886
75	123	-3.8815874896176865
76	122	-3.166501017779865
77	121	-4.033663748820345
78	120	-3.8021512507234547
79	119	-4.812093991737584
80	118	-3.9847530998040384
81	117	-4.358961634946809
82	116	-3.571254797648635
83	115	-2.5547578056857674
84	114	-2.1294891048250975
85	113	-1.2669945867264687
86	112	-1.1435221047113373
87	111	-0.37856174495982486
75	124	-3.9174420750809986
76	123	-3.9174420750809986
77	122	-4.093056833060473
78	121	-4.02690259962128
79	120	-4.804028922752423
80	119	-4.804028922752423
81	118	-4.351654641912319
82	117	-4.264496499436973
83	116	-2.550467130601646
84	115	-2.55209321458824
85	114	-1.51619278442422
86	113	-1.3354069914598767
87	112	-0.37792175603317446
76	124	-3.9323698177317965
77	123	-4.9010711594110035
78	122	-4.086231664481602
79	121	-5.16605876532094
80	120	-4.730080054659993
81	119	-5.09005798254293
82	118	-4.258765026090259
83	117	-3.1991306007143976
84	116	-2.5721600008187124
85	115	-1.9245647389807345
86	114	-1.2627549952012487
87	113	-0.4972281699438099
76	125	-4.403622654588617
77	124	-4.929070959335149
78	123	-4.89293836087154
79	122	-5.180627516952882
80	121	-5.180627516952882
81	120	-5.094721414974629
82	119	-4.921688834540419
83	118	-3.3102478189466638
84	117	-3.173082267760037
85	116	-1.8286435302693462
86	115	-1.7092314971973792
87	114	-0.5208761920061988
88	113	-0.5240940757321368
76	126	-4.396353653170991
77	125	-5.345090518462712
78	124	-4.920932422812257
79	123	-5.99628536328828
80	122	-5.174861562012211
81	121	-5.823700771434233
82	120	-4.913564179515106
83	119	-4.05200871660918
84	118	-3.3944457995312405
85	117	-2.406766184767548
86	116	-1.7897958418816415
87	115	-0.9470373620083592
88	114	-0.49557275792631117
76	127	-3.5230078380154737
77	126	-5.336306746792616
78	125	-5.336306746792616
79	124	-6.025737369745002
80	123	-5.986432484995021
81	122	-5.819381444986902
82	121	-5.8604327482912595
83	120	-3.958057853471473
84	119	-4.1281646948177695
85	118	-2.528081540048788
86	117	-2.717231945923686
87	116	-1.064907041364222
88	115	-0.9454759571503928
77	127	-4.382210534066871
78	126	-5.327580488163221
79	125	-6.268309443821636
80	124	-6.021994675658789
81	123	-6.868419806952716
82	122	-5.8508524136086635
83	121	-4.775622351088259
84	120	-3.9515745339017485
85	119	-3.2925776897182004
86	118	-2.7127826151818226
87	117	-1.7209160358206645
88	116	-1.063158830229895
77	128	-4.230684428548557
78	127	-4.477436524241966
79	126	-6.258108134785289
80	125	-6.258108134785289
81	124	-7.044859963516956
82	123	-7.034027722918836
83	122	-4.7174169154482115
84	121	-4.767839446544713
85	120	-3.140047167407374
86	119	-3.476284899315033
87	118	-1.8766404192824666
88	117	-1.7181109393450242
89	116	-0.37014941883899155
78	128	-4.2238323977853725
79	127	-5.492330199266689
80	126	-6.247972969586954
81	125	-7.509740163340666
82	124	-7.033453137500146
83	123	-5.708237738061143
84	122	-4.317490019666366
85	121	-3.744782243813006
86	120	-3.392334121299882
87	119	-2.694887202400878
88	118	-1.8735960593494383
89	117	-1.0328480169719114
78	129	-3.684621148293445
79	128	-5.1528256964747925
80	127	-5.344159089166169
81	126	-7.4976318563421955
82	125	-7.4976318563421955
83	124	-5.666251544420447
84	123	-5.592516115583749
85	122	-3.5940781758390585
86	121	-3.7939100317398697
87	120	-2.686141145620695
88	119	-2.690537724814021
89	118	-1.1496715041394054
78	130	-3.5307437484743787
79	129	-4.63520831021242
80	128	-5.1445598694031105
81	127	-6.51585111390159
82	126	-7.485601296007644
83	125	-6.035440876121356
84	124	-5.501267937155717
85	123	-4.5371911240481495
86	122	-3.6337944039951253
87	121	-2.9714524095861634
88	120	-2.686216170046464
89	119	-1.9405896619819032
90	118	-1.1478225301511884
79	130	-4.627809850541325
80	129	-4.627809850541325
81	128	-6.3885918775768005
82	127	-6.505445342051644
83	126	-6.025795789768836
84	125	-5.954689773972859
85	124	-4.379565896589156
86	123	-4.52529257503511
87	122	-2.9470026581147977
88	121	-2.9494111871536006
89	120	-1.9374874759828344
90	119	-2.099330392108641
79	131	-4.111695065186723
80	130	-4.441992254807246
81	129	-5.674433029920692
82	128	-6.378438566560817
83	127	-5.234987202190041
84	126	-5.945218726734765
85	125	-4.81990859783582
86	124	-4.268210045366686
87	123	-3.6682222234708206
88	122	-2.9423134985254364
89	121	-2.03939844859633
90	120	-2.031435149063327
80	131	-3.9053416555088916
81	130	-5.665462404467689
82	129	-5.665462404467689
83	128	-5.066668997727902
84	127	-5.085240073535715
85	126	-4.723840468111575
86	125	-4.723840468111575
87	124	-3.4363265670331202
88	123	-3.6830850490132434
89	122	-2.083199792468349
90	121	-2.0361669122785315
91	120	-1.6004191501538116
80	132	-3.899197750601161
81	131	-5.1277551206280805
82	130	-5.656548295684843
83	129	-4.383083610603535
84	128	-4.859448746194175
85	127	-3.8150409175900677
86	126	-4.716394248197503
87	125	-3.802650532552434
88	124	-3.5964685068183826
89	123	-2.7887969045686987
90	122	-2.079914840686797
91	121	-1.5215942744844142
80	133	-3.6030320037098136
81	132	-5.119726313670981
82	131	-5.119726313670981
83	130	-4.356970252873452
84	129	-4.134212759107413
85	128	-3.863765576234073
86	127	-3.844063445536449
87	126	-3.7966853707130213
88	125	-3.7966853707130213
89	124	-2.8338555450982312
90	123	-2.7844216455573587
91	122	-1.494496427037575
80	134	-3.9305525934514662
81	133	-4.822140145329286
82	132	-5.11174761768325
83	131	-3.803948837007283
84	130	-4.1277580842051975
85	129	-3.1460095109164286
86	128	-3.6276619799368746
87	127	-2.885525758757467
88	126	-3.79075742765599
89	125	-3.1896870371406294
90	124	-2.8294310874757684
91	123	-2.1055802532928283
80	135	-3.26508267794361
81	134	-4.814661099267596
82	133	-4.814661099267596
83	132	-3.966997351019927
84	131	-3.5956997226089698
85	130	-3.1477242272972035
86	129	-3.161609174647765
87	128	-2.7121802785131877
88	127	-3.0095317249733853
89	126	-3.1847284777895766
90	125	-3.1847284777895766
91	124	-2.168647344949477
92	123	-2.1023087504217983
80	136	-3.025065957541301
81	135	-4.786717697076256
82	134	-4.90716983375296
83	133	-3.7517798965627662
84	132	-3.5901374345185104
85	131	-3.1989758498407355
86	130	-2.901171246776812
87	129	-2.205272657538899
88	128	-2.7079814899475423
89	127	-2.2609110105513537
90	126	-3.1798005677064793
91	125	-2.3405870038359353
92	124	-2.186441304425898
81	136	-4.627718609219301
82	135	-4.769503064544097
83	134	-3.7482132599079705
84	133	-3.745999137567196
85	132	-3.1719580940753076
86	131	-3.1719580940753076
87	130	-2.6644467833384624
88	129	-2.582799741316194
89	128	-2.098444165228102
90	127	-2.2574270523373343
91	126	-2.3369816973772686
92	125	-2.3369816973772686
81	137	-3.4169602667943764
82	136	-4.8429493798807925
83	135	-3.029914276490217
84	134	-3.6759052335974047
85	133	-2.3495654976131846
86	132	-3.1172453475983275
87	131	-2.291759799191823
88	130	-2.661304048303464
89	129	-1.9575211405208393
90	128	-2.0952261396569156
91	127	-1.6394517283411005
92	126	-2.3333984707564923
82	137	-3.68730966928797
83	136	-3.025286813382081
84	135	-2.5697494215128245
85	134	-2.112362680531078
86	133	-2.112362680531078
87	132	-2.220572768317652
88	131	-2.288261226179202
89	130	-1.9738478724493689
90	129	-1.954532195673437
91	128	-1.7622120398846164
92	127	-1.4973083839836363
93	126	-1.7958938649057927
82	138	-3.7730462855588485
83	137	-2.0448143024405
84	136	-2.402636302677365
85	135	-1.490532778117995
86	134	-2.0138165371458854
87	133	-1.5154279309358571
88	132	-2.0943936590506382
89	131	-1.6136507803958011
90	130	-1.9708482694604754
91	129	-1.5669352762333801
92	128	-1.766227318817073
93	127	-1.176403329517143
83	138	-2.01080461871652
84	137	-1.9435474689848888
85	136	-1.488276142653831
86	135	-1.488276142653831
87	134	-1.513129878768268
88	133	-1.513129878768268
89	132	-1.545339919691287
90	131	-1.5550961152944183
91	130	-1.5354868444933345
92	129	-1.564562984445729
93	128	-1.293242624836239
94	127	-1.1746196595458969
83	139	-1.3419525503172736
84	138	-1.823490900779234
85	137	-1.125890759615686
86	136	-1.4860330757310294
87	135	-0.9597536533947277
88	134	-1.4552454447793934
89	133	-0.9613318561259803
90	132	-1.543007346968352
91	131	-1.1466631256917026
92	130	-1.533172977859067
93	129	-1.0836939227347102
94	128	-1.291290299526736
83	140	-0.9915198232865805
84	139	-0.9915198232865805
85	138	-1.0387956404042598
86	137	-0.7050677037359492
87	136	-0.9626725820421598
88	135	-0.9626725820421598
89	134	-0.8952819487481065
90	133	-0.8952819487481065
91	132	-1.0043996637300552
92	131	-1.144940507147112
93	130	-1.0409559723871098
94	129	-1.0611952629528787
95	128	-1.0710444584328798
83	141	-0.7727015070768175
84	140	-0.9900358897398291
85	139	-0.48469681292317546
86	138	-0.6938856821943773
87	137	-0.5175985372138712
88	136	-0.8879111963469768
89	135	-0.475794089266401
90	134	-0.7788124812523165
91	133	-0.5182011951596905
92	132	-0.8275631190708737
93	131	-0.6137359824633677
94	130	-1.0393977652033755
95	129	-0.6671630147334326
84	141	-0.7715560880487828
85	140	-0.4118033446084155
86	139	-0.4629654936316001
87	138	-0.5332871252730911
88	137	-0.5322456801932276
89	136	-0.4797288055729041
90	135	-0.4797288055729041
91	134	-0.40707141892380605
92	133	-0.41958844629243686
93	132	-0.3892343120087389
94	131	-0.612816753593961
95	130	-0.5459457658307656
84	142	-0.6318747440318475
85	141	-0.3626327678252892
86	140	-0.46227622292326487
87	139	-0.3904505319519558
88	138	-0.4757131948044844
89	137	-0.16505964050065813
90	136	-0.41023047803901136
91	135	-0.051553265653637936
92	134	-0.4189638576076504
93	133	-0.09835738161973495
94	132	-0.3886524239960636
95	131	-0.23850410092563834
84	143	-0.47593354619584716
85	142	-0.34964731067975663
86	141	-0.3446548698884726
87	140	-0.38988038251181933
88	139	-0.419852705464109
89	138	-0.15392347509941828
90	137	-0.15392347509941828
91	136	-0.05996514949856646
92	135	-0.05996514949856646
93	134	-0.05666480823674647
94	133	-0.0973427126855313
95	132	-0.12287445099764227
85	143	-0.38771068621872473
86	142	-0.2620878727361742
87	141	-0.34043388125519414
88	140	-0.41924740897957236
